pca_1,pca_2,tsne_1,tsne_2,label
20321.5083185606,1806.223455539242,61.370903,3.4248726,Data Asli
-1083.9225341022357,600.1055363424266,10.374095,1.6943717,Data Asli
7784.020923335087,889.5301511652397,40.57417,-0.39029938,Data Asli
-845.0058467310519,-157.12607627837315,10.484019,-30.740902,Data Asli
-1795.2677210530564,255.04659009138322,1.5826051,-25.843996,Data Asli
-1530.971860036545,124.81892921364579,7.592884,-33.8997,Data Asli
-2085.242210021661,338.36556070417646,8.736339,39.95115,Data Asli
-1930.8232900022267,-302.28666842296207,10.169604,20.83714,Data Asli
18387.45232912,2036.4174107599506,65.38444,3.2440155,Data Asli
-2364.164042395256,601.496959078002,-13.493773,12.318698,Data Asli
-2022.6723255253273,311.37106730716096,-17.672884,35.307137,Data Asli
-2342.974101536205,606.1452823135114,-12.957834,12.02846,Data Asli
-17759.20973456282,4540.297210297623,-36.93782,-23.096691,Data Asli
-2043.2822051168478,290.790859683234,13.723645,-11.350241,Data Asli
18150.57528484774,2409.4685529926073,66.72245,-0.18225317,Data Asli
-2051.618647306219,416.5217893940917,-5.219519,-25.069658,Data Asli
-2102.399602210582,358.45484089467027,-21.983252,33.23425,Data Asli
18751.844990128233,2789.385175513851,63.47133,0.31349757,Data Asli
18217.569869320283,2005.4854418114564,65.99239,3.7907102,Data Asli
-2376.461199702888,591.6530845607303,-1.5546751,-10.192554,Data Asli
-1181.1677451284886,786.4982758155911,6.0988307,11.758228,Data Asli
-2396.854437856342,772.5949380576258,-8.978426,-21.253448,Data Asli
-1514.6717986072545,-425.49875657418306,8.481298,22.204243,Data Asli
-1968.4736635440822,367.73140955488907,-8.565878,-26.937548,Data Asli
-2566.520844774339,787.6661719560007,-14.02316,-14.969308,Data Asli
-2021.1313806532708,273.2367804422038,-15.158611,33.640793,Data Asli
-2128.3624002619945,205.1922433946611,12.624214,-15.018078,Data Asli
-1990.1968768566367,369.94346766430317,-18.002314,36.27266,Data Asli
-2056.7328302289425,291.2052360301914,-16.13923,32.045376,Data Asli
-1953.5489176067967,187.55435906201183,10.035496,27.820189,Data Asli
-2339.5679405874143,587.5764379206985,-13.179898,12.655842,Data Asli
-1132.7135054005957,-366.5185920301574,16.374445,-27.45013,Data Asli
-2808.757955199835,-127.63423750364564,-29.083483,-6.402246,Data Asli
-1929.503544681982,343.2580623968015,-8.665604,-27.82142,Data Asli
-1895.365074477715,336.34750134994647,13.845387,-6.135136,Data Asli
938.7002766845035,-4041.0582049473433,26.577068,3.3695512,Data Asli
-2901.401857800889,-210.7258699486465,-29.750315,-6.854182,Data Asli
-2000.9934132926428,259.46668640732423,-10.46614,32.42817,Data Asli
-1185.8620682729452,-159.23443976991712,9.403161,-28.901407,Data Asli
18278.507003275456,2192.6603462823664,65.23736,2.6074386,Data Asli
-2027.8286580913664,164.08440546934526,-8.487952,29.898907,Data Asli
-2063.5754581221154,320.1380395041815,8.756671,37.975418,Data Asli
-2029.9820509715864,278.51383863493265,15.483926,-11.610795,Data Asli
-2269.531444630029,627.2568021607922,-12.344693,12.329229,Data Asli
-889.7711202058308,-154.40406195365813,17.37422,-25.646917,Data Asli
-1652.6068684920283,-209.11691147829606,12.215191,-24.91252,Data Asli
-2060.6149288674897,322.4051348513649,9.566296,36.43707,Data Asli
-1687.8136543720684,203.84051937576623,6.3272805,-34.9309,Data Asli
-1999.1753585195656,267.66657903178657,16.584543,-10.467077,Data Asli
-2124.494605337979,349.95136474778883,9.557861,42.644432,Data Asli
-2018.1397497651742,281.4825984550025,-15.176595,33.16281,Data Asli
-2404.1133258408154,721.2120132395476,-13.553446,11.14039,Data Asli
-2043.2660884627694,262.34755826301534,11.979073,31.31727,Data Asli
-2060.723098940267,-183.80164982811584,3.8076506,-32.256386,Data Asli
-1928.4780827275245,303.88613293496473,13.920466,-6.8335285,Data Asli
-2314.594716393971,620.2522101772875,-0.843475,-10.662585,Data Asli
4799.744661613644,-8048.8672649931905,36.89139,-17.616928,Data Asli
-2031.140588226961,307.7832917148007,-9.83922,-27.430725,Data Asli
-2097.46742096914,481.8690266125541,-7.6580057,-25.027336,Data Asli
-1609.4998466499892,-26.648486689158744,8.23645,-25.482363,Data Asli
-1336.021924595727,-243.8730597285812,12.613841,-30.541119,Data Asli
-2034.7709663984388,373.48474491218894,11.228815,-9.026056,Data Asli
-1764.3203482960853,207.88773942016996,5.5034943,-34.878616,Data Asli
-2326.6446055118104,-102.1276264287444,-27.349113,-3.7545183,Data Asli
-2798.0734755565427,-314.9110160290247,-32.48835,-0.211322,Data Asli
-1646.0853421132451,403.95816673118225,-2.1172464,-29.73318,Data Asli
-2119.622312543441,472.1979442306374,-17.999199,20.70017,Data Asli
-2074.1567914961197,287.5897535934,11.415186,35.992233,Data Asli
-2413.6181503806365,-469.2771544502011,-33.820007,-0.6968927,Data Asli
-2143.083208206226,589.8437051010151,-9.841975,-22.545008,Data Asli
-2348.085773229657,527.3105517008225,-1.4019188,-9.952582,Data Asli
-1747.4063511348977,219.74662969200926,2.0993345,-25.853163,Data Asli
-2974.125688053824,296.7039513539912,-16.50979,-6.3595176,Data Asli
-1856.275830553277,299.0340030536281,13.971102,-6.0716834,Data Asli
-1967.1180497948626,342.8212991253977,3.7771795,-36.044685,Data Asli
-1940.3779306150464,202.53852079929038,16.60958,-8.946937,Data Asli
-1523.9809887398515,-483.98853932028396,13.824703,-25.012972,Data Asli
-1992.1199722951096,221.67486104882573,9.689373,29.460611,Data Asli
-2368.730547185125,531.8584769830813,-14.201879,13.097245,Data Asli
-1212.3379280214176,-500.99724266235626,16.070324,-27.797094,Data Asli
-2198.023212435248,418.5338869858151,-18.100912,22.276321,Data Asli
-2075.8072646032015,337.8839893229915,-21.433817,33.61031,Data Asli
-2087.0939375471826,304.4363274181742,-18.344255,32.075874,Data Asli
-1797.1633466271087,412.58531559117,-9.102095,25.940172,Data Asli
-487.7482321393363,451.5993243480725,19.623104,-22.989676,Data Asli
-2229.756302735521,443.61172398408144,-18.06677,20.24808,Data Asli
-1846.000212029412,327.2136948558009,4.642089,-35.958965,Data Asli
17296.16740874422,2103.5551174873076,67.93548,2.8825758,Data Asli
-1919.2477640631332,-21.369786171614578,4.5061526,-33.321712,Data Asli
-2067.851656943407,284.4243277431069,-10.773421,-27.08884,Data Asli
-1584.757566716533,-347.88401471723955,14.887636,-24.315514,Data Asli
-2738.720623033183,-238.25244559067505,-29.58158,-5.857675,Data Asli
-2026.0264405281305,282.28692820719516,9.399482,33.11365,Data Asli
-2924.3896491887026,-19.706834868296937,-30.245775,-1.816482,Data Asli
13680.477735664328,1199.3319420993676,48.26505,-1.3310443,Data Asli
-2049.582865478569,306.05892395849514,13.246444,-11.277917,Data Asli
-2080.7323261606216,292.27000301724,11.56212,37.227257,Data Asli
-1944.8408825804036,153.83674203757164,-7.574999,30.672565,Data Asli
-2107.564994487406,389.9775120485492,9.041384,-11.543108,Data Asli
-2009.4011790184559,221.03500040815925,9.8674555,29.84653,Data Asli
-1883.3549943249745,162.4177605345385,19.073057,-12.027137,Data Asli
-2916.1897991508413,258.4453367736178,-15.970036,-14.730189,Data Asli
-1349.8563540461291,15.785918610564295,5.240131,-26.5414,Data Asli
-2106.821906562687,339.0497448678152,-21.537062,32.68705,Data Asli
-1861.4958301300103,83.32112350582338,-5.7330837,29.85302,Data Asli
-1423.4696168628361,-42.16617985054654,4.909335,-26.65951,Data Asli
-2015.090591876622,889.4186335031054,-6.717359,-16.878443,Data Asli
3304.7671225250997,823.15238597997,33.437626,8.041494,Data Asli
-2378.9089467797567,569.5734845193201,-14.058544,12.480477,Data Asli
-2033.6606929882873,298.20823607750117,-13.736623,33.127575,Data Asli
19559.04993516619,1851.816538706024,62.066658,2.8491833,Data Asli
-2081.428865079044,290.4184266631464,11.613787,36.114662,Data Asli
-1869.0377405793042,316.0077162518364,-4.6120515,-25.732409,Data Asli
-2175.240921384746,233.77196526917123,-21.127718,28.014832,Data Asli
-1474.8131269724108,94.94605589674757,4.2712226,-26.402224,Data Asli
-2863.660765392131,-202.377536911672,-31.770243,-0.7006107,Data Asli
-2076.4882213672827,263.69182893572815,-16.806896,30.166664,Data Asli
-1146.3624815578587,735.0499826943624,6.162482,11.715825,Data Asli
-2072.801924358726,328.50012892146606,9.873673,-13.01768,Data Asli
-2020.5855282715602,290.2637821598264,15.734069,-10.058793,Data Asli
-2020.7707625758376,848.427246352232,-6.684621,-16.86438,Data Asli
18844.56284430387,1201.068552474046,60.77125,0.9770351,Data Asli
-2103.792523375065,329.2176869431196,10.287013,40.26059,Data Asli
-2376.5755953203916,571.2681360631368,-14.18073,12.547472,Data Asli
-2076.695620030987,266.1566616176224,-19.079626,29.252407,Data Asli
-2094.7919174494527,324.8497711529544,10.336628,-12.61781,Data Asli
-2020.0952135266707,654.0875800585864,-5.168234,-17.65482,Data Asli
-2033.2535503351755,350.2845790294223,6.030752,38.946846,Data Asli
-1939.324801213821,387.82563391869644,12.256369,-6.9290175,Data Asli
-2419.592899322877,123.96152704626456,-23.632837,26.518467,Data Asli
-1995.7092304679827,230.6741767912854,-9.4620495,31.97934,Data Asli
-2001.8536919537764,349.4372233163522,5.5698714,37.071407,Data Asli
-2041.4789572434784,295.77786025833666,-16.197788,33.045826,Data Asli
-2278.5705861802417,898.4766524830002,-9.085069,1.3633127,Data Asli
6728.322865079397,-11708.93715137694,38.885105,-18.668837,Data Asli
-2007.3756594895094,241.09121636539476,10.877309,29.487879,Data Asli
18279.594816157176,2264.7484608336235,65.615364,1.6386254,Data Asli
-1848.4608242529503,196.80531117206647,4.7434897,-34.94753,Data Asli
-2196.4642683162892,228.0042666540694,14.585407,40.681053,Data Asli
-2313.500677822558,520.6662176537511,-13.689284,13.758288,Data Asli
-1990.8600688086226,247.9898618292773,-10.542676,31.87768,Data Asli
-1252.385783618116,-131.26498027064827,16.393396,-27.126905,Data Asli
-2024.7008303087678,244.3357358937219,16.718626,-11.781342,Data Asli
19076.375702771347,1380.8678053501094,61.86707,1.9653095,Data Asli
-2051.2481568844487,305.825054948622,9.509088,34.713634,Data Asli
-2365.706897814078,558.6029204666684,-13.98914,12.893541,Data Asli
-2100.1895643851676,347.22746574775465,9.178927,41.00386,Data Asli
-2087.4786085520755,263.4217712904456,-17.462614,29.664572,Data Asli
-2061.082874527827,316.28695791312384,-17.56575,33.138832,Data Asli
-2148.3072365219195,354.09452955836514,-18.01368,21.619665,Data Asli
-1899.4446775490796,141.49874355984593,9.069381,27.675081,Data Asli
-2006.309036876759,214.8510043054266,-10.352951,30.56521,Data Asli
-1548.3158985261325,41.817825600701326,7.526881,-33.184547,Data Asli
-2834.598990958144,-142.10580910910267,-28.102312,-11.222123,Data Asli
-1989.389535062579,372.40973764919727,11.701902,-7.7320046,Data Asli
14705.656594790791,-4414.184598464495,50.386555,-1.5311427,Data Asli
-2300.2200087342753,640.8332069759981,-5.939798,-23.805906,Data Asli
-2064.056971738213,270.4185101064131,-15.161822,31.785816,Data Asli
-1970.0401771011784,337.03585702281725,-17.741018,36.239307,Data Asli
-2357.558426730775,56.18768132853984,-22.46477,25.961052,Data Asli
19446.149807664373,1226.217308134564,60.65181,1.9211694,Data Asli
-1622.5210055517964,76.79055599606909,3.6014037,-25.801287,Data Asli
-2064.6770593872498,292.5754145692372,10.743695,34.74833,Data Asli
17663.824091703184,2339.531253796966,67.96213,3.4994075,Data Asli
-2110.2394124421444,328.8325089430982,-20.782782,32.18593,Data Asli
-2859.8581362039713,-209.82463438453215,-29.674288,-6.4424725,Data Asli
-2049.8268858957636,291.44310297688844,9.964038,34.02986,Data Asli
-2167.646971477574,884.7205676227968,-8.545647,-0.48612586,Data Asli
-2006.716022521996,361.96319773747655,11.823571,-8.422036,Data Asli
-1806.4531188755936,377.16935884290797,13.128772,-5.3549347,Data Asli
-1609.1961882317373,76.17860915056463,3.6862931,-26.115736,Data Asli
-2051.7648910037897,293.2067639242032,10.242519,34.411163,Data Asli
-2054.5589968747954,322.2492434732485,-9.948856,-26.588861,Data Asli
17477.661227612884,2952.9212450393265,71.31423,-0.59278846,Data Asli
-2083.925840174281,329.8840311410286,11.058608,-11.768493,Data Asli
-2252.9609122922993,462.0522150629895,-10.40284,14.923786,Data Asli
17808.434805235232,2294.302393069935,67.108,3.3637042,Data Asli
18924.860869049942,2407.8436616879844,64.055695,2.561461,Data Asli
4892.830652706292,-12254.108727779312,37.39166,-19.829084,Data Asli
-2074.5096249696544,310.82330892068694,-18.08742,32.98497,Data Asli
18883.165266955893,2208.668901341237,64.507576,0.5193791,Data Asli
-2206.4482193627045,542.9709248796416,-6.4474206,-24.525843,Data Asli
4018.438512062825,-11485.098820675452,36.97107,-19.395779,Data Asli
-2099.906335970587,305.2672678944873,-19.965017,31.556776,Data Asli
-1955.984127190226,894.3408206249578,-6.641966,-16.855791,Data Asli
-2318.086878007096,507.3151348660567,-18.042522,18.45255,Data Asli
-2160.283720510717,812.0114389886021,-8.952262,2.1592803,Data Asli
-1978.923424326982,325.10524480969525,5.510954,36.354977,Data Asli
-1542.9098838113714,211.69020435627863,3.563346,-27.04518,Data Asli
6354.505694155727,-12034.298711274947,38.303333,-19.482832,Data Asli
-765.4682822371215,369.3206108121876,18.542406,-22.42991,Data Asli
-2022.089613772805,248.51626842903806,10.289783,30.82828,Data Asli
-2030.640494709798,250.27521998211614,16.066713,-11.447236,Data Asli
-2059.161648080426,272.4182214304001,10.637396,33.341827,Data Asli
-2039.884114007702,313.20476710714047,-10.097676,-27.525955,Data Asli
-1985.2303645291286,239.14045834036915,-9.720098,32.215767,Data Asli
-2073.712629865251,313.0541252181174,10.04594,38.16769,Data Asli
-1233.3908463961816,46.352967267814165,9.453756,-32.428375,Data Asli
-1670.0257478873136,298.48473823006316,6.452167,-35.812637,Data Asli
-1442.0785919991758,-14.511172045214153,8.4231205,-32.863373,Data Asli
17060.885665503254,2384.278489594155,69.20609,3.2044382,Data Asli
-2056.7400706407716,350.31987691102404,11.580753,-10.343725,Data Asli
-2944.5188226022983,462.67442184781703,-16.772907,-4.1738777,Data Asli
-2338.325283774855,548.4544671934627,-13.173078,13.030163,Data Asli
-2044.0192801428784,237.2972556004097,-14.688279,29.815321,Data Asli
-2094.829518233073,749.1810332972827,-8.448064,2.435179,Data Asli
-1608.5776158885237,181.07030431546536,7.3445163,-35.16196,Data Asli
5477.604198355268,-11738.26322579123,37.68457,-18.968336,Data Asli
-2170.4052444512126,874.773832204537,-8.579685,-0.5196211,Data Asli
-2312.8857515742857,579.7433121077365,-17.49451,18.116232,Data Asli
-2105.3270980137386,295.38925841049513,12.2111635,40.079327,Data Asli
-2031.2437084683734,240.49730702347642,16.271084,-12.583403,Data Asli
-2926.574686646374,-97.24714858425614,-26.577524,-16.638054,Data Asli
-2341.112357496844,518.0756055961419,-13.984538,13.519778,Data Asli
-2024.1838624834709,254.67966886819886,10.816354,30.882273,Data Asli
-2124.513070189092,333.7226286573514,10.317602,42.437256,Data Asli
-822.9633952656332,68.84122400960223,17.53601,-25.178564,Data Asli
17442.26631398511,2480.284897726712,69.60993,0.124846116,Data Asli
-2103.215255402971,305.71778889039706,-19.32957,31.771427,Data Asli
-1963.0532121322904,351.88607703087564,3.802561,-36.06642,Data Asli
-2996.8931849202163,342.78537797944136,-17.396183,-4.188638,Data Asli
17231.341169446798,1850.5701742244978,68.68945,-1.1356621,Data Asli
-2214.286926227618,686.1701020333767,-9.10511,-0.9953538,Data Asli
-1038.9765576649952,-276.867541436447,11.418572,-30.871698,Data Asli
-1037.7289593927198,-248.93604298920218,10.853112,-30.974094,Data Asli
-1954.92459442791,190.41294319153985,-7.935581,31.624344,Data Asli
-1820.7662312693355,289.763011978338,5.177192,-36.03943,Data Asli
-2032.1465351646912,311.4637302223373,-9.7568035,-26.921137,Data Asli
-1571.9483473160763,-402.8363272638435,15.354656,-27.411032,Data Asli
-2541.0672706920996,832.0815313652256,-13.861093,-15.065175,Data Asli
18188.946601314292,2134.9069107639725,67.06265,0.37306422,Data Asli
-2048.914868312575,269.95329088435665,-14.929388,31.222212,Data Asli
-2083.4367510263037,297.7773635081594,10.929833,-13.359317,Data Asli
-2132.925944902374,250.52437307945183,-20.342783,28.425362,Data Asli
-2118.881281527745,312.314959973658,-22.004816,31.334179,Data Asli
-2091.4346313146816,310.79744564102566,11.291715,-12.998797,Data Asli
-2067.6818043676612,331.6806799160613,8.537482,38.533215,Data Asli
-2886.419274665228,-203.91731251396232,-29.53032,-6.7763023,Data Asli
5011.992805185331,-10898.112512923031,37.65353,-17.783508,Data Asli
-2186.1123274298043,854.2434842104494,-8.945417,1.6845726,Data Asli
-2062.279516176215,302.45385095070105,11.6194315,37.99355,Data Asli
-2103.751906231202,247.66468756672384,-17.740356,28.881062,Data Asli
-2362.4844681158793,543.9294699855918,-13.609487,13.000447,Data Asli
-1969.1446476270612,235.8765420938098,10.603922,28.230219,Data Asli
-2005.5950795473873,332.2728006850766,-9.323327,-27.152832,Data Asli
-2228.453295009458,446.14803056117853,-5.9906464,-24.489939,Data Asli
-2029.0249890435625,337.6439523037361,10.83984,-8.716923,Data Asli
5861.894934293479,-11069.777222640369,38.255,-17.882172,Data Asli
17724.126093412142,2358.0918341907886,68.36673,0.08914879,Data Asli
-1986.6454127537254,377.51813804459925,-8.688137,-26.5247,Data Asli
-2075.089769818347,287.1566257816485,-18.031162,31.084719,Data Asli
-1752.3021656719538,672.6380362512564,-4.722878,-16.78987,Data Asli
-2021.7410422929534,365.7130062776623,11.427157,-8.610201,Data Asli
-2082.3987634440236,359.55145077837824,7.5431204,41.17014,Data Asli
-1090.097456074498,-159.6596033345304,6.3113427,-27.067095,Data Asli
-1337.5528845285735,-36.99432657554553,8.968467,-32.454514,Data Asli
-2862.341831315556,-19.262159806137788,-30.21694,-1.7247376,Data Asli
18832.069607981928,2243.448068792366,64.26887,1.3773277,Data Asli
-2183.0367827354785,864.1044323817314,-8.67713,1.5244939,Data Asli
-2148.7939223851245,897.8239230837644,-8.421562,-0.48876503,Data Asli
-2673.0493578940186,339.0099457908691,-15.532431,-15.473399,Data Asli
-678.5495957574567,253.2279144995655,18.344461,-24.716814,Data Asli
-2349.7494429715953,582.3825382979703,-1.1912123,-9.777557,Data Asli
-1673.61304386743,145.58529254064797,6.292837,-34.014206,Data Asli
-2098.9209174826574,326.71653689190134,-20.035242,32.32448,Data Asli
-1937.0235542979462,155.17264277895083,18.581404,-10.552518,Data Asli
-1964.6948547271677,341.6005907840372,-8.804696,-27.360868,Data Asli
-2104.3703582023736,361.42391582691744,8.612507,41.55826,Data Asli
-1970.7137332504062,266.42708292521456,-9.165216,33.203533,Data Asli
-1140.8232487778187,548.057408824754,7.8528056,13.449281,Data Asli
-1822.452695070966,-154.4159580707701,9.4581995,21.693281,Data Asli
-1991.600871809078,228.55943474979358,-11.508184,30.095776,Data Asli
-2113.6658894120847,363.3788752643968,-10.117129,-25.428978,Data Asli
-2095.3219728937693,344.1867059844999,-10.077278,-25.915865,Data Asli
-2096.6743750718415,295.23302830191733,11.5597315,-13.759925,Data Asli
1299.0749024516008,1076.1440878979306,29.599176,9.439183,Data Asli
-2433.7936463343103,1109.7773677230743,-7.847671,-6.501034,Data Asli
-2007.5627931512317,346.29602476020773,-17.933847,35.912823,Data Asli
-2099.223819350853,393.67098351075674,-9.686116,-25.379555,Data Asli
-1894.3713187202266,92.43114911807334,-6.424943,29.85933,Data Asli
-1986.7584659704771,217.3474556376559,10.727109,28.164228,Data Asli
-1979.4095410828413,367.63887891376544,-17.946001,36.317295,Data Asli
-1848.2945530294091,276.3986822010438,4.592594,-35.521564,Data Asli
-1601.6273154884439,137.12703375504407,7.011504,-34.123363,Data Asli
17338.31553593252,1706.024646629539,68.092995,5.1481566,Data Asli
-1552.3310509807743,-201.89131133125647,-1.5119492,27.011992,Data Asli
18027.823435491588,2121.412752803387,66.56218,3.4995031,Data Asli
-2049.3081513669676,319.81500715447055,-17.03794,23.410978,Data Asli
-2059.1966379857513,267.6583323032319,14.470582,-12.753927,Data Asli
-2064.653431823961,232.92928868186937,12.649176,31.921082,Data Asli
-1961.8298153122487,249.7454959302995,-8.813592,32.546165,Data Asli
-2067.8105084550007,281.77024033422276,12.562081,37.65235,Data Asli
-1985.4430131725094,223.5158881139223,-9.673403,31.534212,Data Asli
17654.265877694288,2374.615608228605,68.59216,0.012210852,Data Asli
6225.057279107063,-11770.56289555666,38.160492,-19.295021,Data Asli
-1538.4899946173937,-259.8067368000193,-4.2182627,29.1594,Data Asli
-2051.9950595240734,280.79947715712115,-15.240033,32.165016,Data Asli
-2093.441338384153,298.38452582653827,-19.582567,31.276297,Data Asli
-2885.3901132618976,-144.5888975476346,-26.590582,-16.669811,Data Asli
-2176.4602019350205,492.678101344075,-10.492012,14.83518,Data Asli
-2008.1915669172085,336.9208378083613,-16.130592,34.800377,Data Asli
17376.48267786619,3006.915066819648,71.07483,-0.33002374,Data Asli
-2062.7415652335003,263.67769781822244,-14.633036,31.537567,Data Asli
-3013.905653280781,369.65235621855027,-17.459866,-2.5710437,Data Asli
-2466.1400050272423,166.57639873338303,-23.656023,26.526325,Data Asli
-2094.6821223170773,335.03968755939695,10.499611,-11.949995,Data Asli
18547.066947012445,1859.0399476515145,63.66499,2.184287,Data Asli
-855.4978431835152,-2137.449907583731,24.09041,4.1019983,Data Asli
-2321.34632136214,529.6956139588056,-0.8924267,-9.736884,Data Asli
-1880.7007550661947,373.22162159976415,4.466241,-36.48914,Data Asli
-2105.6058569008965,333.08891439027957,-21.723637,32.491528,Data Asli
-1960.843727532636,517.1608689759078,-8.620906,3.234345,Data Asli
-2890.8018883505883,-30.69395293676007,-30.41321,-1.6322684,Data Asli
-2311.7006601028042,508.814808554469,-13.319358,13.779952,Data Asli
-2086.8898733075985,299.8106298941284,11.8939705,-13.043743,Data Asli
-2027.418709276364,379.4285358093639,5.2604403,38.31995,Data Asli
-2316.5038992592126,530.2945913881458,-5.918111,-23.975824,Data Asli
-1434.8864372177595,188.08970372123167,8.36848,-33.859444,Data Asli
-2073.2488525977424,283.4500296060278,12.314653,36.944477,Data Asli
-2078.694763715943,234.36396356414116,-15.875861,28.823805,Data Asli
20694.141304718218,1527.7978549853578,60.81851,3.394929,Data Asli
-3009.2324748665505,306.98983119036893,-17.61448,-2.6103487,Data Asli
-2074.332446285578,361.78404561081607,6.8654413,40.877304,Data Asli
-1113.4610497174908,-256.40765675008424,9.472113,-28.553558,Data Asli
-2116.429114138409,369.504739420704,8.661691,42.551617,Data Asli
-2213.7847834021304,614.3725911508336,-3.8446295,-28.830214,Data Asli
-1732.8389707579736,523.113255660498,-4.525757,-17.407309,Data Asli
-2003.5542046143055,218.91764227785097,10.408632,29.339966,Data Asli
-2043.3596361457749,360.20385908949265,6.692593,37.708637,Data Asli
-2067.604490595626,296.4087044582757,13.165524,-12.512923,Data Asli
18463.77126549974,2675.018806289658,64.82966,3.120798,Data Asli
-1992.4829391333733,178.12680166458267,-8.666149,30.291634,Data Asli
-1175.1962398526848,-577.3338703963127,16.146843,-27.907032,Data Asli
-2079.761205725292,255.55348785007027,-16.798046,29.669897,Data Asli
-2006.5989540453556,252.93928746629535,-12.615612,29.811392,Data Asli
-2150.378552364604,382.16781623350835,-17.966337,22.124344,Data Asli
-2086.8334309386446,271.97466681981405,12.498933,36.415157,Data Asli
-2608.04312854974,700.7978179498905,-14.424188,-6.255904,Data Asli
-2268.989906817147,461.2277632869027,-17.842297,18.842747,Data Asli
17673.22384384291,2419.8414493422206,67.85837,4.2752624,Data Asli
96.04245224045735,-2962.9506930609496,25.342073,3.45866,Data Asli
-2111.947129180837,337.30768509432346,10.036324,41.800327,Data Asli
-1901.6621620510996,663.0143607578266,-3.9825432,-4.5248523,Data Asli
-2142.026832247735,840.8859264597486,-8.428976,1.5988975,Data Asli
-2011.971004727202,259.5807834085563,16.034376,-11.041581,Data Asli
-1897.824278082844,392.80985821590275,-4.8600407,-25.73947,Data Asli
-1728.3128095960783,565.2696874040912,-4.5875244,-17.141506,Data Asli
20785.3707454098,1938.2372012969458,61.36283,3.5712104,Data Asli
-1649.3308551861592,131.14084228623778,3.2273607,-26.246279,Data Asli
17858.682479676714,1815.0302233657494,67.21814,4.2979746,Data Asli
-2175.492170554073,176.20597869958783,-21.460054,27.42259,Data Asli
-1515.0321434662183,-119.59395769214734,12.935421,-30.71284,Data Asli
-2144.9068437995847,686.1730846033643,-7.9461746,2.5635314,Data Asli
-2006.7467391852224,582.4510850819388,-8.323508,-1.9544631,Data Asli
-2001.5964507749668,203.78741685325895,9.792942,29.075512,Data Asli
-1084.82118262344,-265.9914831147089,9.250618,-26.874773,Data Asli
18695.151452175105,1813.790544338366,64.39707,-0.37264207,Data Asli
-2070.9109895446963,344.8791204914214,11.27806,-10.603603,Data Asli
-2237.1087622046434,621.6242178193379,-0.3624092,-10.169754,Data Asli
-2023.794909386157,253.18037498698232,15.833511,-10.72845,Data Asli
-1431.2328265962205,-368.5759082720142,15.289059,-26.067308,Data Asli
-2150.9145625631536,846.1770465140453,-6.920776,-3.8230119,Data Asli
-2029.28075597321,229.3022215911069,17.131462,-12.202652,Data Asli
-2051.2539150659213,270.9249909922619,-16.13152,30.45118,Data Asli
-2658.9975429409715,4.5085373073698065,-31.176664,0.17816462,Data Asli
-2064.487815805256,262.2884435924643,13.059294,37.527138,Data Asli
-2354.554637003166,546.0745237805895,-18.266317,17.838175,Data Asli
-2879.9727256540755,-243.5759168543309,-31.904776,-0.9605585,Data Asli
-2922.584661260509,-189.53756428200722,-31.670238,-0.7182093,Data Asli
-2065.4889069728015,351.19943794521896,10.563521,-10.796827,Data Asli
-2169.4404757276025,816.0336410464861,-8.923111,2.0653682,Data Asli
-2029.6173513268986,45.67333302660427,-6.8084044,27.03515,Data Asli
16940.698956546763,2869.7847454758453,70.21571,3.2762287,Data Asli
-1969.0316815584847,197.65352872589574,-8.6475525,31.231604,Data Asli
-1968.4285335549212,150.4380945547082,-7.3960795,30.85783,Data Asli
-2850.205171380325,-21.98293764978189,-27.85932,-6.9447975,Data Asli
-2058.359479935356,283.78059226143705,-16.273907,31.830595,Data Asli
-2095.9930314831727,247.4124397934911,-17.250687,29.002277,Data Asli
-2972.6660117951997,351.5049555393207,-17.101658,-4.562849,Data Asli
17254.78389996263,2412.3097864255983,69.69116,0.39848518,Data Asli
-2911.0848019441382,395.0745767534463,-16.85215,-4.5113945,Data Asli
-2208.1820666083586,633.6945051887806,-9.077941,-2.379452,Data Asli
-2056.1456255421144,322.8463393447146,11.796577,-11.676513,Data Asli
-1949.6168218348903,217.01591658527923,8.691103,29.216776,Data Asli
-1687.5776066743747,134.4916553877183,6.1977243,-34.2006,Data Asli
-2184.867822567201,205.23040832777951,12.567817,-15.039339,Data Asli
-2097.6075369982173,345.97167744137096,9.956782,-11.945834,Data Asli
-2048.3280655589624,292.95860975139567,13.9039755,-11.836309,Data Asli
-2982.909138178462,293.21019885055557,-17.381516,-4.801373,Data Asli
-2465.4160242125326,936.0526921845785,-10.461151,1.6834407,Data Asli
17338.566780391582,2965.3770276104024,70.262566,3.3922749,Data Asli
-1221.0100228571355,8.298366351849836,5.70217,-26.833027,Data Asli
-2035.9302492228744,262.4790151615707,11.013001,31.3329,Data Asli
-2103.667415575339,321.8778796980796,10.64515,41.045456,Data Asli
-2884.0730989535987,-192.87169663498844,-28.174883,-11.441878,Data Asli
-2332.6143042548865,491.00093839475903,-18.50137,18.628428,Data Asli
18815.140713519777,2237.3099509489834,64.842926,0.51143074,Data Asli
-2240.223732057704,440.9321342947196,-17.986069,19.057026,Data Asli
-2048.6663553395992,369.9696105442181,3.3945122,-36.476242,Data Asli
-1785.6149223604698,1041.1957237451834,-7.479876,-0.28224915,Data Asli
