cur_bw_cam,cur_bw_hr,cur_bw_dht,cur_delay_cam,cur_delay_hr,cur_delay_dht,action,reward,next_bw_cam,next_bw_hr,next_bw_dht,next_delay_cam,next_delay_hr,next_delay_dht,next_prio_cam,next_prio_hr,next_prio_dht,next_pkt_cam,next_pkt_hr,next_pkt_dht,done
1.620632,1.571992,1.478856,5.0,2.0,5.0,1,2.9819,1.620632,1.571992,1.478856,1.388506750152299,1.2409566242456838,2.9107014787111867,1,2,0,197,191,180,False
1.620632,1.571992,1.478856,5.0,2.0,5.0,2,2.9714,1.620632,1.571992,1.478856,2.337913168022786,2.207122770636097,1.815758097523321,0,1,2,197,191,180,False
1.620632,1.571992,1.478856,5.0,2.0,5.0,3,2.9822,1.620632,1.571992,1.478856,2.384487307312668,1.1112297812158354,1.9495271522236737,1,1,1,197,191,180,False
2.137072,1.998832,0.48792,5.0,2.0,5.0,0,2.9698,2.137072,1.998832,0.48792,2.033575729840258,2.33425479863752,2.810838072213505,2,1,0,260,243,59,False
2.137072,1.998832,0.48792,5.0,2.0,5.0,1,2.978,2.137072,1.998832,0.48792,2.5407615336347162,1.4063563769685208,2.870175788625303,1,2,0,260,243,59,False
2.137072,1.998832,0.48792,5.0,2.0,5.0,2,2.9675,2.137072,1.998832,0.48792,3.213965558735336,2.401783245286895,2.049481401154562,0,1,2,260,243,59,False
2.137072,1.998832,0.48792,5.0,2.0,5.0,3,2.9643,2.137072,1.998832,0.48792,2.499784322497678,2.9114394160775596,1.6208700574355581,1,1,1,260,243,59,False
2.636976,2.515632,0.908976,5.0,2.0,5.0,0,2.9688,2.636976,2.515632,0.908976,1.8405006344066792,2.5400141935707903,2.15571290979328,2,1,0,321,307,110,False
2.636976,2.515632,0.908976,5.0,2.0,5.0,1,2.9869,2.636976,2.515632,0.908976,1.8646213578949402,0.6890346115633357,2.4379683898616236,1,2,0,321,307,110,False
2.636976,2.515632,0.908976,5.0,2.0,5.0,2,2.9738,2.636976,2.515632,0.908976,1.9784483071194081,2.0790273855173234,1.4184981933655245,0,1,2,321,307,110,False
2.636976,2.515632,0.908976,5.0,2.0,5.0,3,2.9691,2.636976,2.515632,0.908976,2.450733448050424,2.3044837643239164,2.9457376813640783,1,1,1,321,307,110,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,0,2.9814,2.339072,2.636032,1.92896,1.0297531794669512,1.3784867021906906,2.788552776110282,2,1,0,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,1,2.9715,2.339072,2.636032,1.92896,2.1207418032668928,2.139060963035596,2.8743017475473627,1,2,0,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,2,2.968,2.339072,2.636032,1.92896,2.5607288531999455,2.5667023084839995,1.1897587441149406,0,1,2,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,3,2.9632,2.339072,2.636032,1.92896,2.4438471862818503,3.077886180128185,1.1741248291818662,1,1,1,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,0,2.9697,2.339072,2.636032,1.92896,1.4526474300793841,2.3721042758124646,3.642356021225618,2,1,0,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,1,2.9787,2.339072,2.636032,1.92896,1.8220835905024175,1.3964022602369839,3.654844729185861,1,2,0,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,2,2.9638,2.339072,2.636032,1.92896,2.6726835334805963,2.840071235735988,2.4340069191475378,0,1,2,285,321,235,False
2.339072,2.636032,1.92896,5.0,2.0,5.0,3,2.979,2.339072,2.636032,1.92896,2.3051186812839637,1.4564696004719806,1.8495292963926482,1,1,1,285,321,235,False
1.020904,0.753128,0.602424,5.0,2.0,5.0,0,2.9763,1.020904,0.753128,0.602424,2.2030272752482296,1.6021255617900416,3.2855886423916663,2,1,0,124,91,73,False
1.020904,0.753128,0.602424,5.0,2.0,5.0,1,2.9692,1.020904,0.753128,0.602424,2.4862120280794002,2.2699091918783005,3.1419494059178135,1,2,0,124,91,73,False
1.020904,0.753128,0.602424,5.0,2.0,5.0,2,2.9659,1.020904,0.753128,0.602424,2.4412466354381133,2.8461648110726494,0.7898968577024212,0,1,2,124,91,73,False
1.020904,0.753128,0.602424,5.0,2.0,5.0,3,2.9653,1.020904,0.753128,0.602424,2.116089247432714,2.7717013392517433,2.741841583659474,1,1,1,124,91,73,False
2.469384,2.415112,0.64388,5.0,2.0,5.0,0,2.969,2.469384,2.415112,0.64388,1.2624523839730537,2.597784735833218,2.457553259139022,2,1,0,301,294,78,False
2.469384,2.415112,0.64388,5.0,2.0,5.0,1,2.9712,2.469384,2.415112,0.64388,2.1518473850520627,2.1126493336765986,3.3452074068717117,1,2,0,301,294,78,False
2.469384,2.415112,0.64388,5.0,2.0,5.0,2,2.9816,2.469384,2.415112,0.64388,1.5718568410604181,1.375790594895282,1.500749500857392,0,1,2,301,294,78,False
2.469384,2.415112,0.64388,5.0,2.0,5.0,3,2.9839,2.469384,2.415112,0.64388,1.1328552228448647,1.2579235971005471,1.2532836073719689,1,1,1,301,294,78,False
2.483992,2.200856,0.735736,5.0,2.0,5.0,0,2.9818,2.483992,2.200856,0.735736,1.1920080005735856,1.325833452072376,2.572887830596277,2,1,0,303,268,89,False
2.483992,2.200856,0.735736,5.0,2.0,5.0,1,2.9843,2.483992,2.200856,0.735736,1.5449887108080518,1.0433775055922974,2.166942135870373,1,2,0,303,268,89,False
2.483992,2.200856,0.735736,5.0,2.0,5.0,2,2.9737,2.483992,2.200856,0.735736,2.9938740927421934,1.8347088312981976,1.9718101693739376,0,1,2,303,268,89,False
2.483992,2.200856,0.735736,5.0,2.0,5.0,3,2.9737,2.483992,2.200856,0.735736,1.984114178535145,2.009519967840829,2.2445523778868286,1,1,1,303,268,89,False
2.698664,2.99716,1.980392,5.0,2.0,5.0,0,2.9797,2.698664,2.99716,1.980392,1.6167990653355222,1.4316652188339638,2.7269253881956996,2,1,0,329,365,241,False
2.698664,2.99716,1.980392,5.0,2.0,5.0,1,2.9784,2.698664,2.99716,1.980392,2.373603653887636,1.43175116835377,2.5669932042520083,1,2,0,329,365,241,False
2.698664,2.99716,1.980392,5.0,2.0,5.0,2,2.9753,2.698664,2.99716,1.980392,2.5784767583636024,1.7715648078747819,1.86290609110521,0,1,2,329,365,241,False
2.698664,2.99716,1.980392,5.0,2.0,5.0,3,2.981,2.698664,2.99716,1.980392,1.6406932398747904,1.4333649345807022,1.4177383326538548,1,1,1,329,365,241,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,0,2.9638,2.375072,2.468256,1.225632,1.3129463905616918,3.0586438667056215,2.9841246051992734,2,1,0,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,1,2.9693,2.375072,2.468256,1.225632,2.502178329067622,2.1890203419205454,3.7903281343781687,1,2,0,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,2,2.9739,2.375072,2.468256,1.225632,1.7529566873921794,2.1984168528616035,0.6422468921449966,0,1,2,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,3,2.9688,2.375072,2.468256,1.225632,1.5024742519184866,2.628674777072269,1.914661104109267,1,1,1,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,0,2.9667,2.375072,2.468256,1.225632,1.323386646487816,2.833164103372342,2.319159311862202,2,1,0,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,1,2.9762,2.375072,2.468256,1.225632,1.580494222566919,1.782724543026385,2.8527749001331912,1,2,0,289,301,149,False
2.375072,2.468256,1.225632,5.0,2.0,5.0,2,2.9718,2.375072,2.468256,1.225632,3.004812105414111,2.0277635454139986,1.9304170195868675,0,1,2,289,301,149,False
