timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4
2026-01-19T07:45:27Z,0.3855903935700073,0.3870485275254628,0.379650322046822,0.3840427119006656,0.435836385809778,0.4386491581249168,3,69.1519,6.67,6.66,2.43
2026-01-19T07:45:28Z,0.3873915943704208,0.3848914841033197,0.3816879189968655,0.3821716096571598,0.436935286908612,0.4361392199888209,0,-145.5552,96.29,2.11,21.5
2026-01-19T07:45:28Z,0.3873915943704208,0.3848914841033197,0.3816879189968655,0.3821716096571598,0.436935286908612,0.4361392199888209,1,82.2751,96.29,33.15,2.1
2026-01-19T07:45:28Z,0.3873915943704208,0.3848914841033197,0.3816879189968655,0.3821716096571598,0.436935286908612,0.4361392199888209,2,-145.5552,2.16,33.15,21.5
2026-01-19T07:45:28Z,0.3873915943704208,0.3848914841033197,0.3816879189968655,0.3821716096571598,0.436935286908612,0.4361392199888209,3,69.2174,6.63,6.62,2.42
2026-01-19T07:45:29Z,0.3862575049775679,0.39079954737279826,0.3806362560549076,0.3880797071131312,0.437484737458029,0.4431055788971686,0,-145.6991,98.05,2.11,22.25
2026-01-19T07:45:29Z,0.3862575049775679,0.39079954737279826,0.3806362560549076,0.3880797071131312,0.437484737458029,0.4431055788971686,1,82.2631,98.05,34.04,2.1
2026-01-19T07:45:29Z,0.3862575049775679,0.39079954737279826,0.3806362560549076,0.3880797071131312,0.437484737458029,0.4431055788971686,2,-145.6991,2.16,34.04,22.25
2026-01-19T07:45:29Z,0.3862575049775679,0.39079954737279826,0.3806362560549076,0.3880797071131312,0.437484737458029,0.4431055788971686,3,69.0301,6.76,6.76,2.44
2026-01-19T07:45:30Z,0.387591727792689,0.3852247700831326,0.38227947940171686,0.382894256366085,0.43650793648128766,0.43582429199895556,0,-145.5485,96.39,2.11,21.46
2026-01-19T07:45:30Z,0.387591727792689,0.3852247700831326,0.38227947940171686,0.382894256366085,0.43650793648128766,0.43582429199895556,1,82.2756,96.39,33.26,2.1
2026-01-19T07:45:30Z,0.387591727792689,0.3852247700831326,0.38227947940171686,0.382894256366085,0.43650793648128766,0.43582429199895556,2,-145.5485,2.16,33.26,21.46
2026-01-19T07:45:30Z,0.387591727792689,0.3852247700831326,0.38227947940171686,0.382894256366085,0.43650793648128766,0.43582429199895556,3,69.2255,6.63,6.64,2.42
2026-01-19T07:45:31Z,0.3912608405342721,0.3927764921598872,0.385303010359846,0.38977270662667524,0.43803418800744603,0.44092384884689634,0,-145.6551,98.63,2.11,22.02
2026-01-19T07:45:31Z,0.3912608405342721,0.3927764921598872,0.385303010359846,0.38977270662667524,0.43803418800744603,0.44092384884689634,1,82.2669,98.63,34.29,2.1
2026-01-19T07:45:31Z,0.3912608405342721,0.3927764921598872,0.385303010359846,0.38977270662667524,0.43803418800744603,0.44092384884689634,2,-145.6551,2.16,34.29,22.02
2026-01-19T07:45:31Z,0.3912608405342721,0.3927764921598872,0.385303010359846,0.38977270662667524,0.43803418800744603,0.44092384884689634,3,69.0906,6.81,6.8,2.44
2026-01-19T07:45:33Z,0.3847898598809346,0.38815913577496364,0.3795188641790772,0.3857961025697714,0.436385836359195,0.4409418718342681,0,-145.6554,97.26,2.11,22.02
2026-01-19T07:45:33Z,0.3847898598809346,0.38815913577496364,0.3795188641790772,0.3857961025697714,0.436385836359195,0.4409418718342681,1,82.2669,97.26,33.7,2.1
2026-01-19T07:45:33Z,0.3847898598809346,0.38815913577496364,0.3795188641790772,0.3857961025697714,0.436385836359195,0.4409418718342681,2,-145.6554,2.16,33.7,22.02
2026-01-19T07:45:33Z,0.3847898598809346,0.38815913577496364,0.3795188641790772,0.3857961025697714,0.436385836359195,0.4409418718342681,3,69.0901,6.7,6.7,2.44
2026-01-19T07:45:34Z,0.3625750500091678,0.3605274509392946,0.37932167737746014,0.38008862657973397,0.43632478629814864,0.435774017349971,0,-145.5474,89.06,2.11,21.46
2026-01-19T07:45:34Z,0.3625750500091678,0.3605274509392946,0.37932167737746014,0.38008862657973397,0.43632478629814864,0.435774017349971,1,82.2757,89.06,32.84,2.1
2026-01-19T07:45:34Z,0.3625750500091678,0.3605274509392946,0.37932167737746014,0.38008862657973397,0.43632478629814864,0.435774017349971,2,-145.5474,2.15,32.84,21.46
2026-01-19T07:45:34Z,0.3625750500091678,0.3605274509392946,0.37932167737746014,0.38008862657973397,0.43632478629814864,0.435774017349971,3,69.2268,6.25,6.58,2.42
2026-01-19T07:45:35Z,0.3841894596141301,0.38221277566929546,0.3566451951914917,0.3577080737601196,0.40641025638544503,0.4062305467344362,0,-142.5307,95.5,2.11,12.39
2026-01-19T07:45:35Z,0.3841894596141301,0.38221277566929546,0.3566451951914917,0.3577080737601196,0.40641025638544503,0.4062305467344362,1,82.3236,95.5,29.48,2.09
2026-01-19T07:45:35Z,0.3841894596141301,0.38221277566929546,0.3566451951914917,0.3577080737601196,0.40641025638544503,0.4062305467344362,2,-142.5307,2.15,29.48,12.39
2026-01-19T07:45:35Z,0.3841894596141301,0.38221277566929546,0.3566451951914917,0.3577080737601196,0.40641025638544503,0.4062305467344362,3,69.8655,6.57,6.24,2.35
2026-01-19T07:45:36Z,0.3895263508746146,0.3889530188386795,0.3838569738146538,0.38625364234156967,0.4684371184085203,0.4692313219600378,0,-146.165,97.5,2.11,25.08
2026-01-19T07:45:36Z,0.3895263508746146,0.3889530188386795,0.3838569738146538,0.38625364234156967,0.4684371184085203,0.4692313219600378,1,82.2157,97.5,33.76,2.1
2026-01-19T07:45:36Z,0.3895263508746146,0.3889530188386795,0.3838569738146538,0.38625364234156967,0.4684371184085203,0.4692313219600378,2,-146.165,2.16,33.76,25.08
2026-01-19T07:45:36Z,0.3895263508746146,0.3889530188386795,0.3838569738146538,0.38625364234156967,0.4684371184085203,0.4692313219600378,3,-145.9277,6.71,6.71,6.11
2026-01-19T07:45:37Z,0.38905937288932224,0.39028305760905085,0.38372551594690907,0.38789648648863034,0.4281440781179399,0.4308072614616121,0,-145.4383,97.89,2.11,20.92
